0.000766667,0.00117833,0,0.00887833,328.927
0.000978333,0.001335,0,0.00887833,330.63
0.00113667,0.00154667,0,0.00887833,332.053
0.00129333,0.00175667,0,0.00887833,333.533
0.001455,0.00186167,0,0.00887833,334.956
0.00166667,0.00201833,0,0.00887833,336.896
0.001825,0.00212333,0,0.00887833,338.359
0.00203667,0.00228,0,0.00887833,340.394
0.00224833,0.00238667,0,0.00887833,342.344
0.00246,0.00249,0,0.00887833,344.301
0.00261833,0.00264667,0,0.00887833,346.031
0.00277833,0.00286,0,0.00887833,348.021
0.00299,0.00296333,0,0.00887833,350.057
0.00314833,0.00312167,0,0.00887833,351.915
0.00336,0.00322667,0,0.00887833,353.973
0.00357167,0.00333167,0,0.00887833,356.02
0.00378333,0.00338333,0,0.00887833,357.788
0.003995,0.003435,0,0.00887833,359.516
0.00426,0.00353833,0,0.00887833,1.82129
0.00447167,0.00364333,0,0.00887833,3.74316
0.004685,0.00374833,0,0.00887833,5.64355
0.00489667,0.0038,0,0.00887833,7.19629
0.00510833,0.00385167,0,0.00887833,8.70215
0.00526667,0.00390333,0,0.00887833,9.87109
0.00553167,0.00406167,0,0.00887833,12.1924
0.005745,0.00422,0,0.00887833,14.2031
0.00590333,0.00437667,0,0.00887833,15.9131
0.006115,0.004535,0,0.00887833,17.8545
0.00638,0.00469167,0,0.00887833,19.9658
0.00659333,0.00479667,0,0.00887833,21.4805
0.006805,0.0049,0,0.00887833,22.9297
0.00707,0.00500667,0,0.00887833,24.5342
0.00728167,0.00511167,0,0.00887833,25.8887
0.007495,0.00516333,0,0.00887833,26.875
0.00776,0.005215,0,0.00887833,27.9688
0.008025,0.00526667,0,0.00887833,29.0098
0.00818333,0.005265,0,0.00887833,29.416
0.00845,0.00531667,0,0.00887833,30.3848
0.00876833,0.00542167,0,0.00887833,31.7246
0.00903333,0.00552667,0,0.00887833,32.8838
0.00935167,0.005525,0,0.00887833,33.5127
0.00956333,0.00563,0,0.00887833,34.4795
0.00988333,0.00573333,0.00887833,0.00888667,340.918
0.010095,0.005785,0.00887833,0.00888667,344.658
0.0103067,0.00583667,0.00887833,0.00888667,348.335
0.0105733,0.00588833,0.00887833,0.00888667,352.721
0.0107833,0.00594167,0.00887833,0.00888667,356.138
0.0110517,0.00599333,0.00887833,0.00888667,0.151367
0.0112083,0.00604333,0.00887833,0.00888667,2.57324
0.01153,0.00609667,0.00887833,0.00888667,6.78418
0.0116883,0.006095,0.00887833,0.00888667,8.42773
0.0120617,0.00614667,0.00887833,0.00888667,12.5205
0.01238,0.006145,0.00887833,0.00888667,15.1807
0.012645,0.00614333,0.00887833,0.00888667,17.1738
0.0128583,0.006195,0.00887833,0.00888667,19.1709
0.0130717,0.00619333,0.00887833,0.00888667,20.5283
0.0132833,0.00624667,0.00887833,0.00888667,22.3047
0.01355,0.00629833,0.00887833,0.00888667,24.252
0.0137617,0.00640333,0.00887833,0.00888667,26.2852
0.0140283,0.006455,0.00887833,0.00888667,27.9648
0.0142417,0.00655833,0.00887833,0.00888667,29.7744
0.0144017,0.006665,0.00887833,0.00888667,31.3281
0.0146667,0.00677,0.00887833,0.00888667,33.1533
0.0148267,0.00698167,0.00887833,0.00888667,35.4814
0.0149333,0.00714,0.00887833,0.00888667,37.1484
0.015145,0.00729833,0.00887833,0.00888667,39.0176
0.015305,0.00751,0.00887833,0.00888667,41.1504
0.015465,0.00772167,0.00887833,0.00888667,43.21
0.015625,0.00788,0.00887833,0.00888667,44.7529
0.0158383,0.00803833,0.01777,0.00888667,256.95
0.0159967,0.00819667,0.01777,0.00888667,254.502
0.0161567,0.008355,0.01777,0.00888667,251.48
0.0163167,0.00851333,0,0.00888667,51.9287
0.01653,0.00867,0,0.00888667,52.4883
0.01669,0.00883,0,0.00888667,53.0459
0.0169033,0.00898833,0.01777,0.00888667,226.55
0.017115,0.00914667,0.01777,0.00888667,211.59
0.0172217,0.00935833,0.01777,0.00888667,192.539
0.0173817,0.00946333,0,0.00888667,55.1406
0.0175417,0.009675,0,0.00888667,55.8135
0.0177017,0.00983167,0,0.00888667,56.2959
0.0178617,0.00994,0.01777,0.00888667,138.267
0.0180217,0.0101517,0.01777,0.00888667,131.988
0.018235,0.01031,0.01777,0.00888667,125.148
0.018395,0.0104683,0,0.00888667,58.1553
0.0186083,0.0105733,0,0.00888667,58.4199
0.0188217,0.010625,0,0.00888667,58.5166
0.0190333,0.0107833,0.01777,0.00888667,109.574
0.0192467,0.01089,0.01777,0.00888667,106.847
0.01946,0.010995,0.01777,0.00888667,104.525
0.01962,0.0111,0,0.00888667,59.6768
0.0198333,0.011205,0,0.00888667,59.9072
0.0199933,0.0112583,0,0.00888667,60.0049
0.02026,0.0113633,0.01777,0.00888667,98.0859
0.02058,0.011415,0.01777,0.00888667,95.2197
0.0208983,0.0114667,0.01777,0.00888667,92.7529
0.021275,0.0115183,0.01777,0.00888667,90.1406
0.021595,0.01157,0.01777,0.00888667,88.291
0.021915,0.01157,0.01777,0.00888667,86.1572
0.022235,0.0116217,0.01777,0.00888667,84.7305
0.0226083,0.01162,0.01777,0.00888667,82.7041
0.0228217,0.0116183,0.01777,0.00888667,81.6426
0.02309,0.0116717,0.01777,0.00888667,80.8721
0.0233033,0.0117233,0.01777,0.00888667,80.3818
0.0235167,0.0117217,0.01777,0.00888667,79.499
0.0237833,0.011775,0.01777,0.00888667,78.8965
0.0239433,0.0117733,0.01777,0.00888667,78.3018
0.024265,0.0118783,0.01777,0.00888667,77.9717
0.0245317,0.0119317,0.01777,0.00888667,77.4844
0.0247983,0.0119833,0.02667,0.00888667,174.389
0.025065,0.0119817,0.02667,0.00888667,170.65
0.02528,0.0119817,0.02667,0.00888667,167.426
0.0255467,0.01198,0.02667,0.00888667,163.198
0.0257617,0.0120317,0.02667,0.00888667,159.351
0.0259217,0.0120317,0.02667,0.00888667,156.624
0.0261883,0.01203,0.02667,0.00888667,151.952
0.0264567,0.01203,0.02667,0.00888667,147.123
0.02667,0.0120283,0.02667,0.00888667,143.24
0.026885,0.0120283,0.02667,0.00888667,139.325
0.0270983,0.0120267,0.02667,0.00888667,135.472
0.02742,0.0120267,0.02667,0.00888667,129.807
0.0276867,0.012025,0.02667,0.00888667,125.29
0.0279,0.0120233,0.02667,0.00888667,121.829
0.0281683,0.0120767,0.02667,0.00888667,118.081
0.0283817,0.0121283,0.02667,0.00888667,115.405
0.02865,0.0121267,0.02667,0.00888667,111.811
0.028865,0.0121783,0.02667,0.00888667,109.543
0.0290783,0.0121783,0.02667,0.00888667,107.049
0.0292933,0.0122317,0.02667,0.00888667,105.134
0.0295067,0.0122833,0.02667,0.00888667,103.374
0.0297217,0.0122833,0.02667,0.00888667,101.303
0.029935,0.012335,0.02667,0.00888667,99.8047
0.0302033,0.012335,0.02667,0.00888667,97.543
0.030525,0.0123333,0.02667,0.00888667,95.0391
0.0307917,0.0123317,0.02667,0.00888667,93.1299
0.03106,0.0123317,0.02667,0.00888667,91.3633
0.0313817,0.01233,0.02667,0.00888667,89.4004
0.0315967,0.0123283,0.02667,0.00888667,88.1777
0.031865,0.0123283,0.02667,0.00888667,86.7646
0.0321867,0.0123267,0.02667,0.00888667,85.1865
0.0324533,0.012325,0.02667,0.00888667,83.9727
0.0327217,0.012325,0.02667,0.00888667,82.8438
0.03299,0.0123233,0.02667,0.00888667,81.7764
0.033205,0.0123233,0.02667,0.00888667,80.9795
0.0334733,0.0123217,0.02667,0.00888667,80.0303
0.0336883,0.01232,0.02667,0.00888667,79.3076
0.0339017,0.01232,0.02667,0.00888667,78.6377
0.0341167,0.012425,0.02667,0.00888667,78.6553
0.0342783,0.0125317,0.02667,0.00888667,78.8379
0.0344933,0.01269,0.02667,0.00888667,79.167
0.0347067,0.0129033,0.02667,0.00888667,79.7959
0.0349217,0.0130617,0.02667,0.00888667,80.0781
0.0351367,0.0131683,0.02667,0.00888667,80.0664
0.0352967,0.0132733,0.02667,0.00888667,80.1934
0.0354583,0.01338,0.02667,0.00888667,80.3203
0.03562,0.0135383,0.02667,0.00888667,80.7031
0.0357817,0.0136983,0.02667,0.00888667,81.0781
0.0359967,0.0138583,0.02667,0.00888667,81.2998
0.0361567,0.0140167,0.02667,0.00888667,81.6426
0.036265,0.0141767,0.02667,0.00888667,82.1094
0.036425,0.0143883,0.02667,0.00888667,82.6621
0.0365333,0.0145483,0.02667,0.00888667,83.0967
0.036695,0.0148683,0.02667,0.00888667,84.0635
0.0368533,0.0151867,0.02667,0.00888667,84.9834
0.0369083,0.0154,0.02667,0.00888667,85.7041
0.0370167,0.0156667,0.02667,0.00888667,86.4766
0.03707,0.01588,0.02667,0.00888667,87.1582
0.0371233,0.01604,0.02667,0.00888667,87.625
0.0371783,0.0163067,0.02667,0.00888667,88.4668
0.0372833,0.0165717,0.02667,0.00888667,89.1484
0.0373383,0.016785,0.02667,0.00888667,89.7549
0.0373383,0.0169983,0.02667,0.00888667,90.4873
0.0373383,0.01721,0.02667,0.00888667,91.2012
0.0373917,0.0174783,0.02667,0.00888667,91.9473
0.0373917,0.0176917,0.02667,0.00888667,92.6348
0.0373917,0.017905,0.02667,0.00888667,93.3086
0.0373917,0.0181183,0.02667,0.00888667,93.9697
0.0373917,0.0182783,0.02667,0.00888667,94.457
0.0372833,0.018545,0.02667,0.00888667,95.543
0.0372317,0.0187583,0.02667,0.00888667,96.3057
0.0371767,0.01897,0.02667,0.00888667,97.0625
0.03707,0.019185,0.02667,0.00888667,97.959
0.0370167,0.0193983,0.02667,0.00888667,98.6934
0.0368533,0.0197183,0.02667,0.00888667,100.008
0.0368017,0.0198783,0.02667,0.00888667,100.571
0.0366933,0.0200383,0.02667,0.00888667,101.29
0.0364783,0.0203067,0.02667,0.00888667,102.582
0.0363183,0.0204133,0.02667,0.00888667,103.31
0.0361033,0.0205733,0.02667,0.00888667,104.33
0.0358883,0.02068,0.02667,0.00888667,105.227
0.0356733,0.0207883,0.02667,0.00888667,106.134
0.0354583,0.0208417,0.02667,0.00888667,106.92
0.0352433,0.020895,0.02667,0.00888667,107.715
0.0350283,0.0210017,0.02667,0.00888667,108.638
0.0348133,0.0210533,0.02667,0.00888667,109.445
0.0346,0.0211617,0.02667,0.00888667,110.376
0.034385,0.02127,0.02667,0.00888667,111.317
0.03417,0.0213767,0.02667,0.00888667,112.257
0.0340083,0.02143,0.02667,0.00888667,112.911
0.033795,0.0214833,0.02667,0.00888667,113.747
0.03358,0.0215383,0.02667,0.00888667,114.599
0.033365,0.0215383,0.02667,0.00888667,115.354
0.03315,0.0215383,0.02667,0.00888667,116.12
0.0329367,0.0215383,0.02667,0.00888667,116.89
0.0326683,0.02154,0.02667,0.00888667,117.877
0.0324533,0.02154,0.02667,0.00888667,118.677
0.0321317,0.02154,0.02667,0.00888667,119.894
0.0318633,0.0215417,0.02667,0.00888667,120.928
0.031595,0.0214883,0.02667,0.00888667,121.894
0.0313817,0.021435,0.02667,0.00888667,122.66
0.0311667,0.0213833,0.02667,0.00888667,123.45
0.0308983,0.02133,0.02667,0.00888667,124.473
0.0306317,0.0212767,0.02667,0.00888667,125.509
0.0303633,0.021225,0.02667,0.00888667,126.575
0.0301483,0.0211183,0.02667,0.00888667,127.366
0.029935,0.0210117,0.02667,0.00888667,128.17
0.02972,0.0209583,0.02667,0.00888667,129.061
0.0295067,0.0209067,0.02667,0.00888667,129.962
0.0292383,0.0208533,0.02667,0.00888667,131.127
0.029025,0.0208017,0.02667,0.00888667,132.06
0.0287567,0.0207483,0.02667,0.00888667,133.263
0.0285417,0.020695,0.02667,0.00888667,134.233
0.0283283,0.0206433,0.02667,0.00888667,135.212
0.0280067,0.02059,0.02667,0.00888667,136.726
0.02774,0.0205383,0.02667,0.00888667,137.993
0.0275783,0.0205383,0.02667,0.00888667,138.783
0.0273117,0.0205383,0.02667,0.00888667,140.088
0.0270433,0.0205383,0.02667,0.00888667,141.405
0.0267767,0.0204867,0.02667,0.00888667,142.714
0.0265617,0.0204867,0.02667,0.00888667,143.775
0.0263483,0.0204883,0.02667,0.00888667,144.828
0.026135,0.0204883,0.02667,0.00888667,145.881
0.0259217,0.020435,0.02667,0.00888667,146.948
0.0257067,0.0203833,0.02667,0.00888667,148.03
0.0254933,0.0203833,0.02667,0.00888667,149.085
0.02528,0.02033,0.02667,0.00888667,150.166
0.025065,0.02033,0.02667,0.00888667,151.225
0.0248517,0.0203317,0.02667,0.00888667,152.268
0.0246383,0.0202783,0.02667,0.00888667,153.353
0.0244783,0.0202783,0.02667,0.00888667,154.131
0.02421,0.0202267,0.02667,0.00888667,155.479
0.0239967,0.0201733,0.02667,0.00888667,156.565
0.02373,0.02012,0.02667,0.00888667,157.906
0.0235167,0.0200683,0.02667,0.00888667,158.989
0.0233017,0.0199617,0.02667,0.00888667,160.157
0.023035,0.0198567,0.02667,0.00888667,161.573
0.0228217,0.0198033,0.02667,0.00888667,162.659
0.022555,0.019645,0.02667,0.00888667,164.172
0.0223417,0.0195933,0.02667,0.00888667,165.253
0.0221283,0.019485,0.02667,0.00888667,166.437
0.0219683,0.0194333,0.02667,0.00888667,167.268
0.0217,0.019275,0.02667,0.00888667,168.808
0.0214333,0.0192217,0.02667,0.00888667,170.111
0.02122,0.0190633,0.02667,0.00888667,171.412
0.0210067,0.018905,0.02667,0.00888667,172.719
0.0207933,0.0187467,0.02667,0.00888667,174.036
0.02058,0.01864,0.02667,0.00888667,175.221
0.0203117,0.01848,0.02667,0.00888667,176.775
0.0201533,0.0184283,0.02667,0.00888667,177.572
0.01994,0.0183233,0.02667,0.00888667,178.736
0.0196733,0.0182183,0.02667,0.00888667,180.102
0.0194067,0.018165,0.02667,0.00888667,181.295
0.0191383,0.01806,0.02667,0.00888667,182.627
0.0189267,0.017955,0.02667,0.00888667,183.734
0.0187667,0.017955,0.02667,0.00888667,184.313
0.0185,0.0179017,0.02667,0.00888667,185.425
0.018235,0.01785,0.02667,0.00888667,186.501
0.0179683,0.01785,0.02667,0.00888667,187.392
0.0178083,0.0178517,0.02667,0.00888667,187.908
0.0175933,0.0177967,0.02667,0.00888667,188.771
0.0173283,0.0177967,0.02667,0.00888667,189.595
0.017115,0.0178,0.02667,0.00888667,190.229
0.0168483,0.0177467,0.02667,0.00888667,191.188
0.0165833,0.0177483,0.02667,0.00888667,191.939
0.01637,0.0177483,0.02667,0.00888667,192.532
0.0161567,0.01775,0.02667,0.00888667,193.107
0.0159433,0.01775,0.02667,0.00888667,193.674
0.0156783,0.01775,0.02667,0.00888667,194.358
0.0154117,0.0177517,0.02667,0.00888667,195.022
0.0151983,0.0177517,0.02667,0.00888667,195.545
0.0150383,0.017805,0.02667,0.00888667,195.761
0.0148267,0.0179117,0.02667,0.00888667,195.933
0.0146133,0.0180717,0.02667,0.00888667,195.939
0.0144533,0.0182317,0.02667,0.00888667,195.826
0.0142933,0.0183917,0.02667,0.00888667,195.717
0.0140817,0.01855,0.02667,0.00888667,195.729
0.0138683,0.0187633,0.02667,0.00888667,195.589
0.0137083,0.0189233,0.01777,0.00888667,165.272
0.0134967,0.019135,0.01777,0.00888667,165.876
0.0133367,0.0193483,0.01777,0.00888667,166.206
0.0131767,0.0196133,0.01777,0.00888667,166.422
0.0130167,0.0198267,0.01777,0.00888667,166.725
0.0129117,0.0200383,0.01777,0.00888667,166.781
0.0127517,0.0201983,0.01777,0.00888667,167.164
0.0125917,0.02041,0.01777,0.00888667,167.439
0.01243,0.0206233,0.01777,0.00888667,167.706
0.0122733,0.020835,0.01777,0.00888667,167.944
0.0121667,0.0209933,0.01777,0.00888667,168.076
0.0121133,0.0212067,0.01777,0.00888667,167.902
0.0120583,0.02142,0.01777,0.00888667,167.739
0.0120067,0.0216317,0.01777,0.00888667,167.572
0.0119533,0.0218433,0.01777,0.00888667,167.417
0.0119,0.022055,0.01777,0.00888667,167.266
0.0119,0.0223217,0.01777,0.00888667,166.842
0.011795,0.0225333,0.01777,0.00888667,166.885
0.0117417,0.0226917,0.01777,0.00888667,166.83
0.0116883,0.022905,0.01777,0.00888667,166.693
0.0115283,0.02317,0.01777,0.00888667,166.846
0.0114233,0.0233283,0.01777,0.00888667,166.964
0.0112083,0.0235417,0.01777,0.00888667,167.36
0.01105,0.0237,0.01777,0.00888667,167.642
0.0108917,0.02386,0.01777,0.00888667,167.913
0.0107317,0.02402,0.01777,0.00888667,168.183
0.0104667,0.0242317,0.01777,0.00888667,168.691
0.0102533,0.0244417,0.01777,0.00888667,169.032
0.010095,0.0246033,0.01777,0.00888667,169.268
0.00988167,0.0247617,0.01777,0.00888667,169.663
0.00977667,0.0249217,0.01777,0.00888667,169.736
0.00956333,0.0250283,0.01777,0.00888667,170.19
0.00935167,0.0251333,0.01777,0.00888667,170.632
0.00908333,0.0251867,0.01777,0.00888667,171.294
0.00887333,0.02524,0.01777,0.00888667,171.787
0.00866167,0.0252933,0.01777,0.00888667,172.277
0.008395,0.0253467,0.01777,0.00888667,172.904
0.00807667,0.0253467,0.01777,0.00888667,173.734
0.00781167,0.0253483,0.01777,0.00888667,174.412
0.0076,0.0254,0.01777,0.00888667,174.868
0.007335,0.0254,0.01777,0.00888667,175.529
0.00712167,0.025455,0.01777,0.00888667,175.969
0.00691,0.025455,0.01777,0.00888667,176.484
0.006645,0.02556,0.01777,0.00888667,176.952
0.00638,0.0255617,0.01777,0.00888667,177.576
0.00616833,0.025615,0.01777,0.00888667,177.983
0.00590333,0.02572,0.01777,0.00888667,178.422
0.00563833,0.0257717,0.01777,0.00888667,178.938
0.005425,0.0258267,0.01777,0.00888667,179.323
0.00526667,0.02588,0.01777,0.00888667,179.585
0.00500167,0.0259333,0.01777,0.00888667,180.074
0.00479,0.0260383,0.01777,0.00888667,180.358
0.00457667,0.0260917,0.01777,0.00888667,180.723
0.00436667,0.0261983,0,0.02667,47.0762
0.00420667,0.02625,0,0.02667,47.5391
0.003995,0.0263567,0,0.02667,48.7559
0.00367667,0.0265167,0,0.02667,50.8525
0.003465,0.026675,0,0.02667,53.3232
0.00330667,0.026835,0,0.02667,56.0967
0.00320167,0.0270467,0,0.02667,59.9502
0.003095,0.0272583,0,0.02667,64.0039
0.00298833,0.0275233,0,0.02667,69.1777
0.00283,0.027735,0,0.02667,73.8633
0.002725,0.0279467,0,0.02667,78.3438
0.00261833,0.028105,0,0.02667,81.9658
0.00246,0.02837,0,0.02667,87.8867
0.00240667,0.0285283,0,0.02667,90.915
0.00235333,0.0287933,0,0.02667,95.2988
0.00230167,0.0290583,0,0.02667,99.2988
0.00224833,0.02927,0,0.02667,102.39
0.002195,0.0294817,0,0.02667,105.263
0.00208833,0.0298517,0,0.02667,109.961
0.00203667,0.0301167,0,0.02667,112.661
0.00198333,0.0303283,0,0.02667,114.776
0.00193,0.03054,0,0.02667,116.734
0.00187667,0.0307517,0,0.02667,118.548
0.001825,0.0309633,0,0.02667,120.211
0.00171833,0.031175,0,0.02667,122.361
0.001665,0.0313867,0,0.02667,123.797
0.00156,0.03165,0,0.02667,125.847
0.00145333,0.031915,0,0.02667,127.752
0.00145333,0.0320733,0,0.02667,128.187
0.00140167,0.032285,0,0.02667,129.224
0.00129333,0.032655,0,0.02667,131.047
0.00119,0.0331317,0,0.02667,132.806
0.00119,0.0333433,0,0.02667,133.129
0.00113667,0.033555,0,0.02667,133.865
0.00113667,0.0337667,0,0.02667,134.141
0.00113667,0.0339783,0,0.02667,134.399
0.00108333,0.03419,0,0.02667,135.043
0.000978333,0.0344017,0,0.02667,136.028
0.000978333,0.0347183,0,0.02667,136.31
0.000871667,0.03493,0,0.02667,137.217
0.000871667,0.0350883,0,0.02667,137.329
0.000871667,0.0353533,0,0.02667,137.509
0.000871667,0.035565,0,0.02667,137.645
0.000871667,0.0357767,0,0.02667,137.772
0.000871667,0.035935,0,0.02667,137.866
0.000871667,0.0362,0,0.02667,138.015
0.000871667,0.0364117,0,0.02667,138.127
0.000871667,0.0366233,0,0.02667,138.236
