T,0.032986986,0.001458771,-4930.7,134.9,0.0301,30.15,,
T,0.032891026,0.001602160,-4930.8,123.8,0.0493,19.17,,
T,0.032747122,0.001793606,-4931.0,126.9,0.0759,26.60,,
T,0.032507337,0.002128322,-4931.3,125.6,0.1216,45.73,,
T,0.032267648,0.002415753,-4931.6,129.8,0.1632,41.55,,
T,0.032123858,0.002701357,-4931.9,116.7,0.1987,35.55,,
T,0.031836385,0.003130922,-4932.1,123.8,0.2562,57.42,,
T,0.031644806,0.003417203,-4932.2,123.8,0.2944,38.27,,
T,0.031549028,0.003607458,-4932.2,116.7,0.3181,23.68,,
T,0.031405375,0.004034203,-4932.4,108.6,0.3682,50.09,,
T,0.031261778,0.004225189,-4932.5,126.9,0.3947,26.54,,
T,0.031166059,0.004368204,-4932.5,123.8,0.4138,19.12,,
T,0.031022502,0.004653375,-4932.6,116.7,0.4493,35.49,,
T,0.030831148,0.004939272,-4932.7,123.8,0.4876,38.22,,
T,0.030639834,0.005319315,-4932.8,116.7,0.5349,47.30,,
T,0.030496402,0.005462956,-4932.9,135.0,0.5574,22.52,,
T,0.030305204,0.005654431,-4932.8,135.0,0.5874,30.02,,
T,0.030114066,0.005798759,-4932.8,142.9,0.6139,26.55,,
T,0.029875225,0.005896716,-4932.8,157.7,0.6425,28.57,,
T,0.029540979,0.006090281,-4932.7,149.9,0.6853,42.78,,
T,0.029302328,0.006282278,-4932.7,141.2,0.7193,33.96,,
T,0.029159171,0.006425681,-4932.6,135.0,0.7417,22.48,,
T,0.028920649,0.006617565,-4932.6,141.2,0.7757,33.94,,
T,0.028777575,0.006760892,-4932.6,134.9,0.7981,22.47,,
T,0.028539188,0.006905626,-4932.5,148.7,0.8290,30.89,,
T,0.028300886,0.007050311,-4932.5,148.7,0.8599,30.88,,
T,0.028062666,0.007194944,-4932.4,148.7,0.8908,30.87,,
T,0.027776907,0.007387247,-4932.3,146.1,0.9290,38.17,,
T,0.027538874,0.007484759,-4932.3,157.7,0.9574,28.47,,
T,0.027300918,0.007582242,-4932.3,157.7,0.9859,28.46,,
T,0.027063048,0.007679691,-4932.2,157.7,1.0143,28.45,,
T,0.026825258,0.007777106,-4932.2,157.7,1.0428,28.44,,
T,0.026540015,0.007922142,-4932.2,153.0,1.0782,35.43,,
T,0.026207388,0.008020837,-4932.1,163.5,1.1166,38.39,,
T,0.025874921,0.008119481,-4932.1,163.5,1.1550,38.37,,
T,0.025590079,0.008170469,-4932.1,169.9,1.1870,32.00,,
T,0.025352802,0.008173834,-4932.1,179.2,1.2132,26.24,,
T,0.025020751,0.008225462,-4932.1,171.2,1.2504,37.16,,
T,0.024831075,0.008275057,-4932.0,165.3,1.2721,21.69,,
T,0.024499277,0.008279738,-4932.0,179.2,1.3088,36.69,,
T,0.024262371,0.008329977,-4931.9,168.0,1.3355,26.79,,
T,0.024025551,0.008333309,-4931.9,179.2,1.3617,26.19,,
T,0.023883497,0.008335309,-4931.9,179.2,1.3774,15.71,,
T,0.023552153,0.008339972,-4931.8,179.2,1.4141,36.64,,
T,0.023410197,0.008341971,-4931.8,179.2,1.4298,15.70,,
T,0.023079079,0.008346632,-4931.7,179.2,1.4664,36.62,,
T,0.022748120,0.008351290,-4931.7,179.2,1.5030,36.60,,
T,0.022417316,0.008355954,-4931.6,179.2,1.5396,36.58,,
T,0.022322832,0.008357281,-4931.6,179.2,1.5500,10.45,,
T,0.021992235,0.008361930,-4931.5,179.2,1.5866,36.56,,
T,0.021709001,0.008365904,-4931.4,179.2,1.6179,31.32,,
T,0.021425882,0.008369878,-4931.3,179.2,1.6492,31.31,,
T,0.021142879,0.008373847,-4931.1,179.2,1.6805,31.30,,
T,0.020907132,0.008377156,-4931.0,179.2,1.7066,26.07,,
T,0.020577221,0.008381784,-4930.9,179.2,1.7431,36.48,,
T,0.020247465,0.008386412,-4930.7,179.2,1.7795,36.47,,
T,0.020106190,0.008388393,-4930.6,179.2,1.7952,15.62,,
T,0.019682538,0.008394338,-4930.4,179.2,1.8420,46.85,,
T,0.019353210,0.008398960,-4930.3,179.2,1.8784,36.42,,
T,0.019024041,0.008356862,-4930.0,187.3,1.9151,36.70,,
T,0.018836016,0.008312797,-4929.9,193.2,1.9365,21.36,,
T,0.018601055,0.008269407,-4929.7,190.5,1.9629,26.43,,
T,0.018413145,0.008225363,-4929.6,193.2,1.9843,21.35,,
T,0.018272244,0.008227363,-4929.5,179.2,1.9998,15.58,,
T,0.017990530,0.008184671,-4929.3,188.6,2.0314,31.51,,
T,0.017802783,0.008187336,-4929.1,179.2,2.0521,20.76,,
T,0.017521260,0.008144667,-4928.9,188.6,2.0836,31.49,,
T,0.017239850,0.008148672,-4928.6,179.2,2.1147,31.12,,
T,0.017005429,0.008152009,-4928.5,179.2,2.1407,25.92,,
T,0.016771090,0.008108703,-4928.3,190.5,2.1670,26.36,,
T,0.016583673,0.008111378,-4928.1,179.2,2.1877,20.73,,
T,0.016255819,0.008116055,-4927.8,179.2,2.2240,36.26,,
T,0.016115356,0.008118059,-4927.7,179.2,2.2395,15.53,,
T,0.015928120,0.008074119,-4927.5,193.2,2.2608,21.27,,
T,0.015647359,0.008078134,-4927.2,179.2,2.2918,31.05,,
T,0.015413480,0.008034883,-4927.1,190.5,2.3181,26.31,,
T,0.015179678,0.008038235,-4926.8,179.2,2.3440,25.86,,
T,0.014945956,0.008041585,-4926.6,179.2,2.3699,25.85,,
T,0.014805761,0.008043596,-4926.5,179.2,2.3854,15.50,,
T,0.014478750,0.008048285,-4926.1,179.2,2.4215,36.16,,
T,0.014291955,0.008050962,-4926.0,179.2,2.4422,20.66,,
T,0.014011858,0.008054977,-4925.7,179.2,2.4731,30.97,,
T,0.013825191,0.008057654,-4925.5,179.2,2.4938,20.64,,
T,0.013638574,0.008060330,-4925.3,179.2,2.5144,20.64,,
T,0.013312116,0.008065011,-4924.9,179.2,2.5505,36.10,,
T,0.013032417,0.008069021,-4924.7,179.2,2.5815,30.93,,
T,0.012799421,0.008118869,-4924.4,167.9,2.6078,26.35,,
T,0.012613080,0.008168035,-4924.1,165.2,2.6291,21.32,,
T,0.012333665,0.008218515,-4923.8,169.8,2.6605,31.40,,
T,0.012054361,0.008315454,-4923.5,160.9,2.6933,32.71,,
T,0.011775174,0.008319410,-4923.2,179.2,2.7241,30.87,,
T,0.011496099,0.008369828,-4922.9,169.8,2.7555,31.36,,
T,0.011263618,0.008373146,-4922.7,179.2,2.7812,25.71,,
T,0.011031223,0.008376423,-4922.5,179.2,2.8069,25.70,,
T,0.010706002,0.008381008,-4922.1,179.2,2.8429,35.96,,
T,0.010427363,0.008384939,-4921.8,179.2,2.8737,30.81,,
T,0.010102427,0.008389519,-4921.5,179.2,2.9096,35.93,,
T,0.009824032,0.008393445,-4921.2,179.2,2.9404,30.79,,
T,0.009453015,0.008352283,-4920.8,186.3,2.9817,41.28,,
T,0.009267581,0.008354905,-4920.6,179.2,3.0022,20.51,,
T,0.009035859,0.008265421,-4920.2,201.1,3.0297,27.49,,
T,0.008850538,0.008268053,-4920.1,179.2,3.0502,20.49,,
T,0.008526344,0.008226294,-4919.7,187.3,3.0863,36.15,,
T,0.008248587,0.008230249,-4919.4,179.2,3.1170,30.72,,
T,0.007970940,0.008234202,-4919.2,179.2,3.1477,30.70,,
T,0.007832160,0.008236178,-4919.1,179.2,3.1631,15.35,,
T,0.007554682,0.008240131,-4918.9,179.2,3.1938,30.69,,
T,0.007277316,0.008244081,-4918.7,179.2,3.2244,30.67,,
T,0.007046264,0.008247371,-4918.6,179.2,3.2500,25.55,,
T,0.006815288,0.008204356,-4918.4,190.6,3.2760,25.98,,
T,0.006353572,0.008210948,-4918.1,179.2,3.3270,51.06,,
T,0.005984422,0.008216217,-4917.8,179.2,3.3679,40.82,,
T,0.005753804,0.008219510,-4917.7,179.2,3.3934,25.50,,
T,0.005477164,0.008223460,-4917.5,179.2,3.4240,30.59,,
T,0.005292800,0.008318591,-4917.8,152.7,3.4469,22.97,,
T,0.005062413,0.008321856,-4917.9,179.2,3.4724,25.48,,
T,0.004832104,0.008417595,-4918.3,157.4,3.5000,27.61,,
T,0.004693956,0.008465777,-4918.5,160.8,3.5162,16.19,,
T,0.004463771,0.008561465,-4918.9,157.4,3.5438,27.59,,
T,0.004187650,0.008657762,-4919.2,160.8,3.5762,32.36,,
T,0.003911642,0.008754022,-4919.7,160.8,3.6085,32.35,,
T,0.003727696,0.008802775,-4919.9,165.2,3.6295,21.05,,
T,0.003543801,0.008851513,-4920.1,165.2,3.6506,21.05,,
T,0.003314000,0.008854684,-4920.3,179.2,3.6760,25.41,,
T,0.003130216,0.008857221,-4920.4,179.2,3.6963,20.32,,
T,0.002946479,0.008905929,-4920.6,165.2,3.7174,21.03,,
T,0.002716881,0.008955259,-4920.9,167.9,3.7433,25.97,,
T,0.002441461,0.008959042,-4921.3,179.2,3.7738,30.46,,
T,0.002212029,0.008962196,-4921.7,179.2,3.7992,25.37,,
T,0.002074407,0.008964087,-4921.9,179.2,3.8144,15.22,,
T,0.001845099,0.009013374,-4922.4,167.9,3.8403,25.94,,
T,0.001661709,0.009062020,-4922.8,165.1,3.8613,20.99,,
T,0.001478366,0.009064525,-4923.1,179.2,3.8816,20.27,,
T,0.001340893,0.009112525,-4923.4,160.8,3.8977,16.11,,
T,0.001111830,0.009161762,-4923.9,167.9,3.9236,25.91,,
T,0.000882844,0.009210983,-4924.4,167.9,3.9495,25.91,,
T,0.000653934,0.009214089,-4924.7,179.2,3.9748,25.31,,
T,0.000470864,0.009308754,-4925.2,152.7,3.9977,22.82,,
T,0.000150605,0.009313084,-4925.7,179.2,4.0331,35.42,,
T,-0.000078061,0.009362239,-4926.1,167.9,4.0589,25.87,,
T,-0.000215221,0.009456222,-4926.5,145.6,4.0774,18.42,,
T,-0.000306642,0.009641705,-4927.0,116.2,4.1004,22.99,,
T,-0.000398055,0.009827158,-4927.5,116.2,4.1233,22.99,,
T,-0.000489450,0.010104705,-4928.1,108.2,4.1558,32.51,,
T,-0.000489441,0.010381051,-4928.6,90.0,4.1866,30.76,,
T,-0.000580826,0.010520382,-4929.0,123.3,4.2051,18.51,,
T,-0.000626508,0.010751227,-4929.5,101.2,4.2313,26.19,,
T,-0.000672194,0.010889946,-4929.8,108.2,4.2476,16.25,,
T,-0.000809232,0.011167915,-4931.0,116.2,4.2820,34.45,,
T,-0.000900575,0.011307156,-4931.7,123.3,4.3005,18.50,,
T,-0.001037570,0.011538993,-4932.9,120.6,4.3304,29.93,,
T,-0.001037568,0.011723144,-4933.7,90.0,4.3509,20.50,,
T,-0.001037563,0.011999371,-4935.0,90.0,4.3817,30.75,,
T,-0.000946230,0.012228517,-4936.0,68.3,4.4091,27.43,,
T,-0.000900561,0.012366125,-4936.7,71.6,4.4253,16.13,,
T,-0.000900554,0.012642378,-4938.0,90.0,4.4560,30.75,,
T,-0.000763530,0.012825046,-4938.9,53.1,4.4814,25.36,,
T,-0.000626469,0.012961709,-4939.6,44.9,4.5028,21.47,,
T,-0.000535084,0.013144935,-4940.5,63.5,4.5256,22.76,,
T,-0.000397986,0.013327700,-4941.5,53.1,4.5510,25.37,,
T,-0.000260861,0.013372312,-4941.8,18.0,4.5669,15.96,,
T,-0.000032259,0.013508114,-4942.7,30.7,4.5964,29.45,,
T,0.000104944,0.013690987,-4943.7,53.1,4.6218,25.39,,
T,0.000196427,0.013874361,-4945.1,63.5,4.6446,22.78,,
T,0.000333675,0.014057301,-4946.7,53.1,4.6699,25.40,,
T,0.000379431,0.014241182,-4948.2,76.0,4.6910,21.09,,
T,0.000425192,0.014425074,-4949.9,76.0,4.7121,21.09,,
T,0.000562485,0.014608099,-4951.5,53.1,4.7375,25.41,,
T,0.000699800,0.014791154,-4953.2,53.1,4.7629,25.41,,
T,0.000837149,0.014974252,-4954.9,53.1,4.7884,25.42,,
T,0.000928728,0.015157809,-4956.6,63.5,4.8112,22.80,,
T,0.000974525,0.015295700,-4957.9,71.6,4.8273,16.16,,
T,0.000974527,0.015526225,-4959.9,90.0,4.8530,25.66,,
T,0.001020327,0.015802451,-4962.4,80.6,4.8842,31.16,,
T,0.001111933,0.016078305,-4965.0,71.6,4.9165,32.34,,
T,0.001111936,0.016308850,-4967.1,90.0,4.9422,25.66,,
T,0.001157741,0.016400688,-4968.0,63.5,4.9536,11.41,,
T,0.001157745,0.016631240,-4969.9,90.0,4.9792,25.66,,
T,0.001203558,0.016953651,-4972.6,81.9,5.0155,36.25,,
T,0.001203560,0.017138099,-4974.2,90.0,5.0360,20.53,,
T,0.001249377,0.017322196,-4975.7,76.0,5.0571,21.11,,
T,0.001340995,0.017552054,-4978.0,68.3,5.0846,27.52,,
T,0.001386819,0.017782300,-4980.1,78.7,5.1108,26.13,,
T,0.001524298,0.017965785,-4982.1,53.2,5.1362,25.46,,
T,0.001707650,0.018010597,-4983.0,13.7,5.1571,20.88,,
T,0.001891050,0.018055420,-4984.1,13.7,5.1780,20.88,,
T,0.002074499,0.018100256,-4985.0,13.7,5.1989,20.89,,
T,0.002257997,0.018145103,-4986.0,13.7,5.2198,20.90,,
T,0.002441544,0.018189962,-4987.0,13.7,5.2407,20.90,,
T,0.002625140,0.018327152,-4989.0,36.8,5.2661,25.40,,
T,0.002625142,0.018511791,-4990.5,90.0,5.2866,20.55,,
T,0.002671049,0.018696124,-4992.5,76.0,5.3078,21.14,,
T,0.002671051,0.018880768,-4994.1,90.0,5.3283,20.55,,
T,0.002671053,0.019065412,-4995.9,90.0,5.3489,20.55,,
T,0.002671055,0.019388539,-4997.0,90.0,5.3849,35.97,,
T,0.002625150,0.019573459,-4996.5,103.9,5.4061,21.20,,
T,0.002579246,0.019712208,-4996.1,108.3,5.4223,16.26,,
T,0.002533349,0.019897103,-4995.5,103.9,5.4435,21.20,,
T,0.002487456,0.020128144,-4994.9,101.2,5.4697,26.22,,
T,0.002441569,0.020313011,-4994.4,103.9,5.4909,21.20,,
T,0.002441569,0.020497626,-4994.0,90.0,5.5115,20.55,,
T,0.002533359,0.020635609,-4994.1,56.4,5.5299,18.41,,
T,0.002671065,0.020819524,-4994.3,53.2,5.5554,25.51,,
T,0.002808804,0.020957317,-4994.2,45.0,5.5770,21.62,,
T,0.002900646,0.021141531,-4993.7,63.5,5.5999,22.88,,
T,0.003084364,0.021232988,-4993.3,26.5,5.6226,22.72,,
T,0.003268134,0.021324468,-4992.9,26.5,5.6453,22.73,,
T,0.003451946,0.021369786,-4992.6,13.8,5.6663,20.94,,
T,0.003635814,0.021461310,-4992.2,26.5,5.6890,22.74,,
T,0.003819729,0.021506658,-4991.9,13.9,5.7100,20.95,,
T,0.004003692,0.021505813,-4991.6,359.7,5.7303,20.34,,
T,0.004187705,0.021504968,-4991.4,359.7,5.7507,20.35,,
T,0.004371769,0.021550341,-4991.1,13.8,5.7716,20.97,,
T,0.004601916,0.021595517,-4990.7,11.1,5.7976,25.94,,
T,0.004786089,0.021687147,-4990.2,26.5,5.8204,22.78,,
T,0.004970312,0.021778802,-4989.8,26.5,5.8431,22.78,,
T,0.005062443,0.021917120,-4989.4,56.3,5.8616,18.46,,
T,0.005246738,0.022055070,-4988.1,36.8,5.8871,25.52,,
T,0.005431087,0.022146803,-4986.8,26.5,5.9099,22.80,,
T,0.005615481,0.022284822,-4984.6,36.8,5.9355,25.53,,
T,0.005846046,0.022422697,-4981.7,30.9,5.9652,29.76,,
T,0.006030553,0.022514521,-4979.7,26.5,5.9880,22.82,,
T,0.006168966,0.022606543,-4977.9,33.6,6.0064,18.42,,
T,0.006399715,0.022651951,-4976.2,11.1,6.0325,26.01,,
T,0.006584370,0.022651258,-4975.2,359.8,6.0529,20.42,,
T,0.006769075,0.022696863,-4973.6,13.9,6.0739,21.05,,
T,0.006953832,0.022696177,-4972.6,359.8,6.0943,20.43,,
T,0.007138636,0.022695490,-4971.6,359.8,6.1148,20.43,,
T,0.007369712,0.022694631,-4970.4,359.8,6.1403,25.55,,
T,0.007554629,0.022693944,-4969.5,359.8,6.1608,20.45,,
T,0.007739594,0.022739587,-4967.9,13.9,6.1819,21.07,,
T,0.007924609,0.022831579,-4966.1,26.4,6.2047,22.88,,
T,0.008155949,0.022923432,-4963.9,21.7,6.2323,27.55,,
T,0.008294790,0.023015637,-4962.2,33.6,6.2507,18.47,,
T,0.008479956,0.023107703,-4960.1,26.4,6.2736,22.90,,
T,0.008618863,0.023246309,-4958.0,44.9,6.2954,21.77,,
T,0.008757797,0.023431307,-4955.4,53.1,6.3211,25.69,,
T,0.008943087,0.023616202,-4952.6,44.9,6.3502,29.04,,
T,0.009128425,0.023708393,-4950.8,26.4,6.3731,22.92,,
T,0.009313813,0.023846991,-4948.5,36.8,6.3987,25.66,,
T,0.009499253,0.023939237,-4946.6,26.4,6.4217,22.93,,
T,0.009638365,0.024078030,-4944.7,44.9,6.4435,21.80,,
T,0.009823892,0.024216729,-4942.5,36.8,6.4691,25.68,,
T,0.009870280,0.024355815,-4941.0,71.6,6.4854,16.31,,
T,0.009916673,0.024494910,-4939.7,71.6,6.5018,16.31,,
T,0.010009467,0.024819534,-4936.2,74.0,6.5393,37.57,,
T,0.010102273,0.025097792,-4932.7,71.6,6.5720,32.63,,
T,0.010195090,0.025468914,-4928.2,76.0,6.6145,42.57,,
T,0.010195089,0.025654566,-4926.3,90.0,6.6352,20.67,,
T,0.010102269,0.025886761,-4924.1,111.8,6.6630,27.81,,
T,0.010055862,0.026072459,-4922.2,104.0,6.6843,21.30,,
T,0.010009461,0.026304552,-4919.9,101.3,6.7106,26.34,,
T,0.009916664,0.026490267,-4918.1,116.5,6.7337,23.08,,
T,0.009777495,0.026583198,-4917.5,146.3,6.7523,18.54,,
T,0.009591980,0.026722541,-4916.5,143.1,6.7780,25.72,,
T,0.009406516,0.026861846,-4915.3,143.1,6.8037,25.71,,
T,0.009267450,0.027001087,-4914.1,135.0,6.8255,21.83,,
T,0.009082073,0.027047572,-4913.9,165.9,6.8467,21.14,,
T,0.008850420,0.027094067,-4914.0,168.7,6.8728,26.13,,
T,0.008665156,0.027094164,-4914.5,180.0,6.8933,20.49,,
T,0.008479941,0.027094259,-4914.9,180.0,6.9138,20.48,,
T,0.008341061,0.027094331,-4915.3,180.0,6.9291,15.36,,
T,0.008063389,0.027140816,-4915.3,170.5,6.9603,31.14,,
T,0.007878336,0.027140905,-4915.8,180.0,6.9807,20.46,,
T,0.007693330,0.027140996,-4916.2,180.0,7.0012,20.46,,
T,0.007554610,0.027141062,-4916.6,180.0,7.0165,15.34,,
T,0.007323473,0.027141175,-4917.1,180.0,7.0421,25.56,,
T,0.007138619,0.027141264,-4917.6,180.0,7.0625,20.44,,
T,0.006953812,0.027141354,-4918.1,180.0,7.0830,20.43,,
T,0.006769058,0.027141443,-4918.5,180.0,7.1034,20.43,,
T,0.006538186,0.027095265,-4919.6,191.3,7.1294,26.04,,
T,0.006353542,0.026956509,-4922.1,216.9,7.1550,25.60,,
T,0.006122807,0.026910377,-4923.5,191.3,7.1810,26.03,,
T,0.005938277,0.026864228,-4924.7,194.0,7.2021,21.04,,
T,0.005707681,0.026818124,-4925.9,191.3,7.2281,26.01,,
T,0.005523261,0.026818256,-4926.4,180.0,7.2485,20.39,,
T,0.005292802,0.026818423,-4926.9,180.0,7.2740,25.48,,
T,0.005016359,0.026818621,-4927.5,180.0,7.3045,30.57,,
T,0.004832124,0.026818754,-4927.9,180.0,7.3249,20.37,,
T,0.004601899,0.026865144,-4927.6,168.6,7.3509,25.98,,
T,0.004417776,0.026911489,-4927.4,165.9,7.3719,21.00,,
T,0.004233701,0.026957822,-4927.1,165.9,7.3929,21.00,,
T,0.004003677,0.027050373,-4926.3,158.1,7.4203,27.44,,
T,0.003819712,0.027096674,-4925.9,165.9,7.4413,20.98,,
T,0.003589827,0.027189174,-4925.1,158.1,7.4687,27.43,,
T,0.003360018,0.027281644,-4924.3,158.1,7.4962,27.42,,
T,0.003176229,0.027327891,-4924.0,165.9,7.5171,20.96,,
T,0.002946558,0.027374140,-4923.9,168.6,7.5430,25.91,,
T,0.002762879,0.027374198,-4924.3,180.0,7.5633,20.31,,
T,0.002579247,0.027374256,-4924.7,180.0,7.5836,20.30,,
T,0.002303894,0.027374343,-4925.3,180.0,7.6141,30.45,,
T,0.002120386,0.027282119,-4926.9,206.7,7.6368,22.74,,
T,0.001936926,0.027236054,-4927.8,194.1,7.6578,20.92,,
T,0.001799365,0.027143850,-4929.5,213.8,7.6761,18.35,,
T,0.001707671,0.027051641,-4930.8,225.2,7.6905,14.43,,
T,0.001432668,0.026959557,-4932.5,198.5,7.7226,32.09,,
T,0.001249410,0.026867448,-4933.9,206.7,7.7453,22.71,,
T,0.001066183,0.026821467,-4934.8,194.1,7.7662,20.90,,
T,0.000883005,0.026821599,-4935.1,180.0,7.7865,20.25,,
T,0.000654097,0.026821763,-4935.5,180.0,7.8118,25.31,,
T,0.000471029,0.026867980,-4935.1,165.8,7.8327,20.89,,
T,0.000379512,0.027006290,-4933.6,123.5,7.8511,18.42,,
T,0.000288008,0.027190662,-4931.7,116.4,7.8740,22.88,,
T,0.000196514,0.027467162,-4928.7,108.3,7.9064,32.40,,
T,0.000150772,0.027651472,-4927.5,103.9,7.9275,21.13,,
T,0.000150774,0.027835772,-4926.2,90.0,7.9480,20.52,,
T,0.000105033,0.028066138,-4924.6,101.2,7.9742,26.14,,
T,0.000150770,0.028342595,-4922.6,80.6,8.0054,31.19,,
T,0.000196511,0.028480842,-4921.4,71.7,8.0216,16.20,,
T,0.000333753,0.028757396,-4919.0,63.6,8.0559,34.32,,
T,0.000425262,0.028941796,-4917.3,63.6,8.0788,22.89,,
T,0.000516784,0.029172308,-4915.4,68.3,8.1064,27.58,,
T,0.000608320,0.029310669,-4914.0,56.5,8.1248,18.43,,
T,0.000654088,0.029541178,-4912.1,78.8,8.1509,26.15,,
T,0.000654088,0.029771637,-4910.4,90.0,8.1766,25.65,,
T,0.000699862,0.029956076,-4908.8,76.1,8.1977,21.15,,
T,0.000791419,0.030232797,-4906.4,71.7,8.2302,32.43,,
T,0.000791419,0.030371086,-4905.8,90.0,8.2456,15.39,,
T,0.000882990,0.030601754,-4904.4,68.3,8.2732,27.60,,
T,0.000974574,0.030786350,-4903.2,63.6,8.2961,22.91,,
T,0.001066167,0.030924865,-4902.2,56.5,8.3145,18.45,,
T,0.001157776,0.031155618,-4900.8,68.3,8.3421,27.61,,
T,0.001203583,0.031340170,-4899.9,76.1,8.3633,21.16,,
T,0.001203582,0.031570721,-4898.8,90.0,8.3890,25.66,,
T,0.001203583,0.031847382,-4897.6,90.0,8.4198,30.80,,
T,0.001157773,0.031939465,-4897.4,116.5,8.4312,11.43,,
T,0.001111966,0.032169863,-4896.6,101.2,8.4573,26.14,,
T,0.000974567,0.032492143,-4895.8,113.1,8.4963,38.96,,
T,0.000928775,0.032676391,-4895.2,104.0,8.5174,21.13,,
T,0.000837198,0.032860456,-4894.9,116.5,8.5403,22.86,,
T,0.000699852,0.033090421,-4894.9,120.8,8.5700,29.77,,
T,0.000608300,0.033274431,-4894.9,116.5,8.5929,22.85,,
T,0.000470999,0.033458230,-4895.2,126.8,8.6184,25.48,,
T,0.000333726,0.033595908,-4895.6,134.9,8.6399,21.57,,
T,0.000242223,0.033825917,-4895.6,111.7,8.6675,27.53,,
T,0.000196474,0.034056102,-4895.3,101.2,8.6936,26.12,,
T,0.000150725,0.034332347,-4895.0,99.4,8.7248,31.16,,
T,0.000150720,0.034562726,-4894.5,90.0,8.7504,25.65,,
T,0.000104978,0.034746797,-4894.3,104.0,8.7715,21.11,,
T,0.000104975,0.034931094,-4894.0,90.0,8.7920,20.52,,
T,0.000104973,0.035115393,-4893.6,90.0,8.8125,20.52,,
T,0.000104967,0.035299689,-4893.2,90.0,8.8331,20.52,,
T,0.000059230,0.035437659,-4893.1,108.3,8.8492,16.17,,
T,0.000059223,0.035668023,-4892.6,90.0,8.8749,25.64,,